heavy_atom_idx,num_H,heavy_atomic_num,heavy_degree,heavy_hybridization,heavy_in_ring,heavy_is_aromatic,heavy_formal_charge,heavy_partial_charge,num_heavy_neighbors,neighbor_atomic_nums,num_H_neighbors,neighbor_H_counts_per_atom,num_couplable_H_neighbors,distance_to_nearest_non_equivalent_H,in_symmetric_env,H_coupling_type,is_in_CH3,is_in_CH2,is_terminal_CH,ppm,nb_atoms,multiplicity,couplings
3,1,6,4,SP3,1,0,0,0.18590247794204523,3,"6,8,6",1,"0,0,1",7,1,19,none,0,0,0,4.073,1.0,d,[2.69]
5,1,6,4,SP3,1,0,0,0.18421622847777105,3,"8,8,6",1,"0,1,1",5,1,18,none,0,0,0,4.71,1.0,d,[10.26]
6,1,8,2,SP3,0,0,0,-0.3657183652892866,1,6,1,1,4,1,12,none,0,0,0,,,,[]
7,1,6,4,SP3,1,0,0,0.13308721059780598,3,"6,8,6",1,"1,1,1",5,1,20,none,0,0,0,3.219,1.0,dd,"[10.26, 3.48]"
8,1,8,2,SP3,0,0,0,-0.38499225718305663,1,6,1,1,5,1,14,none,0,0,0,,,,[]
9,1,6,4,SP3,1,0,0,0.11386290887710343,3,"6,8,6",1,"1,1,1",5,1,22,none,0,0,0,3.196,1.0,dd,"[3.48, 2.18]"
10,1,8,2,SP3,0,0,0,-0.3873778359078972,1,6,1,1,6,1,16,none,0,0,0,,,,[]
11,1,6,4,SP3,1,0,0,0.11967894931931926,3,"6,8,6",1,"1,1,1",5,1,21,none,0,0,0,3.815,1.0,dd,"[2.69, 2.18]"
12,1,8,2,SP3,0,0,0,-0.38694479991102987,1,6,1,1,4,1,15,none,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,-0.06538238322279266,1,6,3,2,4,1,41,none,0,0,0,0.8649999999999999,3.0,t,[7.0]
1,2,6,4,SP3,0,0,0,-0.056171667063192945,2,"6,6",2,"3,2",4,1,44,none,0,0,0,1.277,2.0,h,[7.0]
2,2,6,4,SP3,0,0,0,-0.053568642724643206,2,"6,6",2,"2,2",7,1,45,none,0,0,0,1.239,2.0,quint,[7.0]
3,2,6,4,SP3,0,0,0,-0.05331603226985486,2,"6,6",2,"2,2",9,1,46,none,0,0,0,1.229,2.0,quint,[7.0]
4,2,6,4,SP3,0,0,0,-0.05330614506292663,2,"6,6",2,"2,2",8,1,47,none,0,0,0,1.231,2.0,quint,[7.0]
5,2,6,4,SP3,0,0,0,-0.053305974047874016,2,"6,6",2,"2,2",8,1,48,none,0,0,0,1.232,2.0,tt,"[7.0, 6.867]"
6,2,6,4,SP3,0,0,0,-0.05330594204121095,2,"6,6",2,"2,2",8,1,49,none,0,0,0,1.232,2.0,quint,[6.8665]
7,2,6,4,SP3,0,0,0,-0.053302166038138935,2,"6,6",2,"2,2",8,1,50,none,0,0,0,1.233,2.0,tt,"[6.866, 6.633]"
8,2,6,4,SP3,0,0,0,-0.053088930730041686,2,"6,6",2,"2,2",8,1,51,none,0,0,0,1.264,2.0,tt,"[7.232, 6.633]"
9,2,6,4,SP3,0,0,0,-0.04795291609800953,2,"6,6",2,"2,2",6,1,52,none,0,0,0,1.335,2.0,tt,"[7.5, 7.232]"
10,2,6,4,SP3,0,0,0,-0.003392107541223458,2,"6,6",2,"2,2",12,1,53,none,0,0,0,1.834,2.0,tt,"[7.732, 7.5]"
11,2,6,4,SP3,0,0,0,0.08001518411185805,2,"6,7",2,"2,0",12,1,58,none,0,0,0,3.059,2.0,t,[7.732]
13,3,6,4,SP3,0,0,0,0.0696948287042674,1,7,3,0,9,2,55,geminal,0,0,0,2.7900000000000005,3.0,,[]
14,3,6,4,SP3,0,0,0,0.0696948287042674,1,7,3,0,9,2,55,geminal,0,0,0,2.7900000000000005,3.0,,[]
15,2,6,4,SP3,0,0,0,0.18252574866769708,2,"7,8",2,"0,0",17,2,57,geminal,0,0,0,4.409,2.0,,[]
17,1,6,4,SP3,0,0,0,0.05792232647992666,3,"8,6,6",1,"0,3,3",2,1,54,none,0,0,0,3.824,1.0,sept,[6.16]
18,3,6,4,SP3,0,0,0,-0.03870741192939423,1,6,3,1,5,1,42,none,0,0,0,1.1660000000000001,6.0,d,[6.16]
19,3,6,4,SP3,0,0,0,-0.03870741192939423,1,6,3,1,5,1,42,none,0,0,0,1.1660000000000001,6.0,d,[6.16]
2,1,6,4,SP3,1,0,0,0.06889261300041846,3,"6,6,6",1,"0,1,1",3,1,50,none,0,0,0,3.196,1.0,dd,"[10.26, 2.44]"
3,1,6,4,SP3,1,0,0,0.022782853760988667,3,"6,6,6",1,"1,0,0",7,1,48,none,0,0,0,4.862,1.0,d,[2.44]
5,1,6,3,SP2,1,0,0,-0.057835683480969916,2,"6,6",1,"0,1",4,1,32,none,0,0,0,7.171,1.0,ddd,"[7.861, 1.096, 0.5]"
6,1,6,3,SP2,1,0,0,-0.061942173790205626,2,"6,6",1,"1,1",2,1,28,none,0,0,0,7.21,1.0,ddd,"[7.861, 7.75, 1.114]"
7,1,6,3,SP2,1,0,0,-0.06169025548759205,2,"6,6",1,"1,1",1,1,30,none,0,0,0,7.283,1.0,ddd,"[7.75, 6.759, 1.096]"
8,1,6,3,SP2,1,0,0,-0.05116440710730446,2,"6,6",1,"1,0",4,1,34,none,0,0,0,7.411,1.0,ddd,"[6.759, 1.114, 0.5]"
15,1,6,3,SP2,1,0,0,-0.05116440710730446,2,"6,6",1,"0,1",4,1,34,none,0,0,0,7.391,1.0,ddd,"[7.604, 1.099, 0.511]"
16,1,6,3,SP2,1,0,0,-0.06169025548759205,2,"6,6",1,"1,1",1,1,30,none,0,0,0,7.23,1.0,ddd,"[8.608, 7.604, 1.211]"
17,1,6,3,SP2,1,0,0,-0.061942173790205626,2,"6,6",1,"1,1",2,1,28,none,0,0,0,7.158,1.0,ddd,"[8.608, 7.807, 1.099]"
18,1,6,3,SP2,1,0,0,-0.057835683480969916,2,"6,6",1,"1,0",4,1,32,none,0,0,0,7.2,1.0,ddd,"[7.807, 1.211, 0.511]"
20,1,6,4,SP3,1,0,0,0.1302329221988567,3,"6,6,6",1,"0,0,1",4,1,51,none,0,0,0,4.25,1.0,d,[10.26]
24,1,6,4,SP3,1,0,0,0.03966008761612488,3,"7,6,6",1,"0,2,2",8,1,47,none,0,0,0,4.176,1.0,tt,"[10.26, 2.79]"
25,2,6,4,SP3,1,0,0,-0.03204295833445862,2,"6,6",2,"1,2",6,1,45,none,0,0,0,1.84,1.0,dtd,"[16.341, 10.26, 2.79]"
26,2,6,4,SP3,1,0,0,-0.051329559019821676,2,"6,6",2,"2,2",5,1,43,none,0,0,0,1.571,1.0,dtt,"[12.99, 10.26, 2.79]"
27,2,6,4,SP3,1,0,0,-0.053153464522289716,2,"6,6",2,"2,2",5,1,42,none,0,0,0,1.391,1.0,dtt,"[12.311, 10.26, 2.79]"
28,2,6,4,SP3,1,0,0,-0.051329559019821676,2,"6,6",2,"2,2",5,1,43,none,0,0,0,1.571,1.0,dtt,"[12.99, 10.26, 2.79]"
29,2,6,4,SP3,1,0,0,-0.03204295833445862,2,"6,6",2,"2,1",6,1,45,none,0,0,0,1.84,1.0,dtd,"[16.341, 10.26, 2.79]"
0,3,6,4,SP3,0,0,0,-0.06277360920914779,1,6,3,1,7,1,49,none,0,0,0,0.8000000000000002,3.0,d,[6.597]
1,1,6,4,SP3,0,0,0,-0.047132402312154514,3,"6,6,6",1,"3,3,2",4,1,65,none,0,0,0,1.473,1.0,tsept,"[7.159, 6.597]"
2,3,6,4,SP3,0,0,0,-0.06277360920914779,1,6,3,1,7,1,49,none,0,0,0,0.8000000000000002,3.0,d,[6.597]
3,2,6,4,SP3,0,0,0,-0.05096430840248512,2,"6,6",2,"1,2",9,1,57,none,0,0,0,0.662,2.0,q,[7.170999999999999]
4,2,6,4,SP3,0,0,0,-0.052798168329288866,2,"6,6",2,"2,2",12,1,56,none,0,0,0,1.238,2.0,quint,[7.183999999999999]
5,2,6,4,SP3,0,0,0,-0.050416482258672436,2,"6,6",2,"2,1",9,1,58,none,0,0,0,0.785,2.0,q,[7.221]
6,1,6,4,SP3,0,0,0,-0.04090481472413065,3,"6,6,6",1,"2,3,1",14,1,66,none,0,0,0,1.454,1.0,tqd,"[7.281, 6.803, 3.471]"
7,3,6,4,SP3,0,0,0,-0.06222413128055205,1,6,3,1,7,1,51,none,0,0,0,1.042,3.0,d,[6.803]
8,1,6,4,SP3,1,0,0,-0.03314567535550572,3,"6,6,6",1,"1,2,0",18,1,69,none,0,0,0,1.689,1.0,ddd,"[8.06, 4.17, 3.471]"
9,2,6,4,SP3,1,0,0,-0.049365857914825305,2,"6,6",2,"1,2",13,1,60,none,0,0,0,1.6785,2.0,dddd,"[12.272, 7.27, 6.115, 4.26]"
10,2,6,4,SP3,1,0,0,-0.049250501126622326,2,"6,6",2,"2,1",10,1,61,none,0,0,0,1.723,2.0,dddd,"[14.075, 7.285, 7.16, 4.245]"
11,1,6,4,SP3,1,0,0,-0.030112719828140396,3,"6,6,6",1,"2,1,0",16,1,70,none,0,0,0,1.694,1.0,ddd,"[10.13, 7.77, 4.19]"
12,1,6,4,SP3,1,0,0,-0.007917062721979298,3,"6,6,6",1,"1,1,1",20,1,67,none,0,0,0,1.771,1.0,ddd,"[9.22, 7.77, 3.82]"
13,1,6,4,SP3,1,0,0,0.06111312857958171,3,"6,8,6",1,"1,1,2",7,1,64,none,0,0,0,4.598,1.0,ddd,"[7.58, 5.95, 3.82]"
14,1,8,2,SP3,0,0,0,-0.3924846605559459,1,6,1,1,5,1,45,none,0,0,0,,,,[]
15,2,6,4,SP3,1,0,0,-0.004507355093687865,2,"6,6",2,"1,0",10,1,55,none,0,0,0,2.6805000000000003,2.0,dd,"[16.285, 6.765000000000001]"
17,1,6,3,SP2,1,0,0,-0.01913246474707638,2,"6,6",1,"0,0",11,2,47,geminal,0,0,0,5.877,1.0,,[]
20,2,6,4,SP3,1,0,0,0.011018857324469021,2,"6,6",2,"0,2",5,1,54,none,0,0,0,2.3890000000000002,2.0,ddd,"[15.32, 6.85, 2.87]"
21,2,6,4,SP3,1,0,0,-0.03654818343242128,2,"6,6",2,"2,0",10,1,62,none,0,0,0,1.9689999999999999,2.0,ddd,"[13.619, 6.819999999999999, 2.9]"
23,3,6,4,SP3,0,0,0,-0.05556410297711746,1,6,3,0,11,2,52,geminal,0,0,0,1.252,3.0,,[]
24,1,6,4,SP3,1,0,0,-0.026623916126066408,3,"6,6,6",1,"0,2,1",17,1,68,none,0,0,0,1.785,1.0,ddd,"[9.73, 9.22, 4.06]"
25,2,6,4,SP3,1,0,0,-0.048705850586038636,2,"6,6",2,"1,2",12,1,59,none,0,0,0,1.635,2.0,dddd,"[13.053, 8.0, 6.895, 3.37]"
26,2,6,4,SP3,1,0,0,-0.04700123652357149,2,"6,6",2,"2,0",12,1,63,none,0,0,0,1.4285,2.0,ddd,"[13.119, 8.0, 3.37]"
28,3,6,4,SP3,0,0,0,-0.05909045976722623,1,6,3,0,12,2,53,geminal,0,0,0,0.892,3.0,,[]
0,3,6,4,SP3,0,0,0,-0.05468674960926594,1,6,3,0,8,2,31,geminal,0,0,0,0.999,6.0,,[]
2,3,6,4,SP3,0,0,0,-0.05468674960926594,1,6,3,0,8,2,31,geminal,0,0,0,0.999,6.0,,[]
3,2,6,4,SP3,0,0,0,0.05116467053930241,2,"6,8",2,"0,1",8,1,33,none,0,0,0,3.248,2.0,,[]
4,1,8,2,SP3,0,0,0,-0.39570116326076576,1,6,1,2,7,1,24,none,0,0,0,,,,[]
5,1,6,4,SP3,0,0,0,0.13953832483294737,3,"6,8,6",1,"0,1,0",12,1,36,none,0,0,0,4.043,1.0,,[]
6,1,8,2,SP3,0,0,0,-0.3826126027870424,1,6,1,1,9,1,25,none,0,0,0,,,,[]
9,1,7,3,SP2,0,0,0,-0.3533170692422101,2,"6,6",1,"0,2",4,1,30,none,0,0,0,,,,[]
10,2,6,4,SP3,0,0,0,0.026230226918601263,2,"7,6",2,"1,2",2,1,38,none,0,0,0,3.412,2.0,t,[6.556]
11,2,6,4,SP3,0,0,0,0.04391155913808861,2,"6,6",2,"2,0",4,1,35,none,0,0,0,2.452,2.0,t,[6.556]
14,1,7,3,SP2,0,0,0,-0.3552281543403274,2,"6,6",1,"0,2",7,1,29,none,0,0,0,,,,[]
15,2,6,4,SP3,0,0,0,0.02617892449349657,2,"7,6",2,"1,2",3,1,37,none,0,0,0,3.273,2.0,t,[6.328]
16,2,6,4,SP3,0,0,0,0.007717182900609568,2,"6,16",2,"2,1",1,1,34,none,0,0,0,2.915,2.0,t,[6.328]
17,1,16,2,SP3,0,0,0,-0.17752347335900182,1,6,1,2,3,1,26,none,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,0.07750710185433696,1,8,3,0,2,3,39,vicinal,0,0,0,3.753,3.0,,[]
3,1,6,3,SP2,1,0,0,-0.019936611314167095,2,"6,6",1,"0,1",5,1,28,none,0,0,0,6.954,1.0,ddd,"[8.186, 1.891, 1.398]"
4,1,6,3,SP2,1,0,0,-0.057849935815279835,2,"6,6",1,"1,1",1,1,24,none,0,0,0,7.417,1.0,ddd,"[8.289, 8.186, 0.471]"
5,1,6,3,SP2,1,0,0,-0.05079354308667661,2,"6,6",1,"1,0",3,1,26,none,0,0,0,7.772,1.0,ddd,"[8.289, 1.666, 1.398]"
9,1,6,3,SP2,0,0,0,0.004729347548603483,2,"6,6",1,"0,0",8,2,36,geminal,0,0,0,5.356,1.0,,[]
11,3,6,4,SP3,0,0,0,-0.02464547871454771,1,6,3,0,4,2,41,geminal,0,0,0,2.247,3.0,,[]
12,1,7,3,SP2,0,0,0,-0.38437647333063635,2,"6,6",1,"0,2",6,1,38,none,0,0,0,,,,[]
13,2,6,4,SP3,0,0,0,0.039865251411339994,2,"7,6",2,"1,0",7,1,42,none,0,0,0,4.544,2.0,,[]
15,1,6,3,SP2,1,0,0,-0.01090147877883564,2,"6,6",1,"0,0",7,2,30,geminal,0,0,0,6.686,1.0,dd,"[2.809, 0.467]"
18,1,6,3,SP2,1,0,0,-0.015556871784981535,2,"6,6",1,"0,1",5,1,25,none,0,0,0,6.81,1.0,dd,"[8.469, 0.467]"
19,1,6,3,SP2,1,0,0,-0.053295181309985104,2,"6,6",1,"1,0",4,1,27,none,0,0,0,6.879,1.0,dd,"[8.469, 2.809]"
21,2,6,4,SP3,1,0,0,0.23080037135507026,2,"8,8",2,"0,0",2,3,40,vicinal,0,0,0,5.9275,2.0,d,[10.664]
23,1,6,3,SP2,1,0,0,-0.008803733612187751,2,"6,6",1,"0,0",7,2,29,geminal,0,0,0,7.584,1.0,ddd,"[1.891, 1.666, 0.471]"
2,1,6,3,SP2,0,0,0,-0.013250751423247227,2,"6,6",1,"0,1",3,1,29,none,0,0,0,6.608,1.0,d,[15.581]
3,1,6,3,SP2,0,0,0,-0.05107906656617971,2,"6,6",1,"1,0",4,1,30,none,0,0,0,7.396,1.0,d,[15.581]
5,1,6,3,SP2,1,0,0,-0.051308665868643896,2,"6,6",1,"0,1",5,1,23,none,0,0,0,7.53,2.0,ddd,"[8.016, 1.916, 0.44]"
6,1,6,3,SP2,1,0,0,-0.019633830463175322,2,"6,6",1,"1,0",4,1,21,none,0,0,0,6.892,2.0,ddd,"[8.016, 1.77, 0.44]"
8,1,8,2,SP2,0,0,0,-0.507966250779788,1,6,1,0,4,2,13,geminal,0,0,0,,,,[]
9,1,6,3,SP2,1,0,0,-0.019633830463175322,2,"6,6",1,"0,1",4,1,18,none,0,0,0,6.892,2.0,ddd,"[8.016, 1.77, 0.44]"
10,1,6,3,SP2,1,0,0,-0.051308665868643896,2,"6,6",1,"1,0",5,1,20,none,0,0,0,7.53,2.0,ddd,"[8.016, 1.916, 0.44]"
13,1,8,2,SP2,0,0,0,-0.5070412318498579,1,6,1,0,2,2,15,geminal,0,0,0,,,,[]
14,1,6,3,SP2,1,0,0,0.02247939768463909,2,"6,6",1,"0,0",4,2,22,geminal,0,0,0,6.59,1.0,dd,"[2.186, 0.459]"
16,1,8,2,SP2,0,0,0,-0.5078225160097343,1,6,1,0,3,2,14,geminal,0,0,0,,,,[]
17,1,6,3,SP2,1,0,0,-0.01921313770923467,2,"6,6",1,"0,1",2,1,17,none,0,0,0,6.706,1.0,dd,"[7.625, 2.186]"
18,1,6,3,SP2,1,0,0,-0.043638000778132256,2,"6,6",1,"1,0",4,1,19,none,0,0,0,8.096,1.0,dd,"[7.625, 0.459]"
0,2,7,3,SP3,0,0,0,-0.31649184106152356,1,6,2,1,3,1,15,none,0,0,0,,,,[]
1,1,6,4,SP3,0,0,0,0.12738381153936018,3,"7,6,6",1,"2,2,0",1,1,17,none,0,0,0,3.84,1.0,t,[7.584]
2,2,6,4,SP3,0,0,0,0.08449016684335796,2,"6,8",2,"1,0",5,1,16,none,0,0,0,4.448,2.0,d,[7.584]
6,1,8,2,SP3,0,0,0,-0.30262844860160315,1,15,1,0,3,2,11,geminal,0,0,0,,,,[]
7,1,8,2,SP3,0,0,0,-0.30262844860160315,1,15,1,0,3,2,11,geminal,0,0,0,,,,[]
10,1,8,2,SP2,0,0,0,-0.48002108871815347,1,6,1,0,5,2,10,geminal,0,0,0,,,,[]
2,1,8,2,SP2,0,0,0,-0.4812029043804707,1,6,1,0,3,2,13,geminal,0,0,0,,,,[]
3,2,6,4,SP3,0,0,0,0.06216361076874506,2,"6,6",2,"0,1",4,1,21,none,0,0,0,3.061,2.0,d,[6.821]
4,1,6,4,SP3,0,0,0,0.0855768032842723,3,"6,6,6",1,"2,1,0",3,1,22,none,0,0,0,3.741,1.0,dt,"[6.951, 6.821]"
5,1,6,3,SP2,0,0,0,-0.0656865587476887,2,"6,6",1,"1,1",3,1,20,none,0,0,0,7.272,1.0,dd,"[15.785, 6.951]"
6,1,6,3,SP2,0,0,0,-0.010029543652556908,2,"6,6",1,"1,0",4,1,19,none,0,0,0,6.467,1.0,d,[15.785]
11,1,8,2,SP2,0,0,0,-0.4752474378716253,1,6,1,0,1,3,12,vicinal,0,0,0,,,,[]
14,1,8,2,SP2,0,0,0,-0.4807852627878538,1,6,1,0,4,2,14,geminal,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,0.07750851362475314,1,8,3,0,2,3,45,vicinal,0,0,0,3.7099999999999995,3.0,,[]
3,1,6,3,SP2,1,0,0,-0.019829112962915414,2,"6,6",1,"0,1",5,1,34,none,0,0,0,6.557,1.0,ddd,"[8.215, 1.339, 1.188]"
4,1,6,3,SP2,1,0,0,-0.05652455821049949,2,"6,6",1,"1,1",1,1,30,none,0,0,0,7.251,1.0,td,"[8.222999999999999, 0.514]"
5,1,6,3,SP2,1,0,0,-0.0384823839921403,2,"6,6",1,"1,0",6,1,33,none,0,0,0,6.97,1.0,ddd,"[8.231, 1.339, 1.236]"
8,2,6,4,SP3,1,0,0,0.035526875051871645,2,"7,6",2,"0,2",6,1,50,none,0,0,0,3.1107500000000003,4.0,ddd,"[13.6435, 6.6975, 2.8175000000000003]"
9,2,6,4,SP3,1,0,0,0.03760579825410683,2,"6,7",2,"2,0",5,1,48,none,0,0,0,3.6350000000000002,4.0,ddd,"[13.556999999999999, 6.7325, 2.7825]"
13,1,7,3,SP2,0,0,0,-0.32953383525523827,2,"6,6",1,"0,0",7,2,42,geminal,0,0,0,,,,[]
17,3,6,4,SP3,0,0,0,0.0776286180139628,1,8,3,0,1,3,47,vicinal,0,0,0,3.696,3.0,,[]
18,1,6,3,SP2,1,0,0,0.024372518396956543,2,"6,6",1,"0,0",9,2,35,geminal,0,0,0,6.675,1.0,dd,"[2.693, 0.447]"
21,3,6,4,SP3,0,0,0,0.07751009697276351,1,8,3,0,2,3,46,vicinal,0,0,0,3.773,3.0,,[]
22,1,6,3,SP2,1,0,0,-0.017635526189919596,2,"6,6",1,"0,1",5,1,31,none,0,0,0,6.687,1.0,dd,"[8.758, 2.693]"
23,1,6,3,SP2,1,0,0,-0.03104199032498522,2,"6,6",1,"1,0",2,1,32,none,0,0,0,7.114,1.0,dd,"[8.758, 0.447]"
24,2,6,4,SP3,1,0,0,0.03760579825410683,2,"7,6",2,"0,2",5,1,48,none,0,0,0,3.6350000000000002,4.0,ddd,"[13.556999999999999, 6.7325, 2.7825]"
25,2,6,4,SP3,1,0,0,0.035526875051871645,2,"6,7",2,"2,0",6,1,50,none,0,0,0,3.1107500000000003,4.0,ddd,"[13.6435, 6.6975, 2.8175000000000003]"
26,1,6,3,SP2,1,0,0,0.003465734114894013,2,"6,6",1,"0,0",10,2,36,geminal,0,0,0,6.687,1.0,td,"[1.212, 0.514]"
0,3,6,4,SP3,0,0,0,-0.04047651904275318,1,6,3,1,3,1,51,none,0,0,0,1.405,3.0,d,[6.771]
1,1,6,4,SP3,0,0,0,0.05154233478791367,3,"6,7,6",1,"3,1,0",4,1,52,none,0,0,0,5.14,1.0,q,[6.771]
2,1,7,3,SP2,0,0,0,-0.345508268463727,2,"6,6",1,"1,0",6,1,49,none,0,0,0,,,,[]
6,1,6,3,SP2,1,0,0,-0.049051781958016905,2,"6,6",1,"0,1",5,1,38,none,0,0,0,7.901,1.0,ddd,"[8.07, 1.323, 0.524]"
7,1,6,3,SP2,1,0,0,-0.06144902787831432,2,"6,6",1,"1,1",1,1,31,none,0,0,0,7.395,1.0,ddd,"[8.07, 7.453, 1.248]"
8,1,6,3,SP2,1,0,0,-0.06181757671404243,2,"6,6",1,"1,1",3,1,32,none,0,0,0,7.53,1.0,ddd,"[7.906, 7.453, 1.323]"
9,1,6,3,SP2,1,0,0,-0.05482551155457026,2,"6,6",1,"1,0",4,1,40,none,0,0,0,7.335,1.0,ddd,"[7.906, 1.248, 0.524]"
11,2,6,4,SP3,0,0,0,0.1140801185984672,2,"6,8",2,"0,0",5,2,50,geminal,0,0,0,5.149,1.0,,[]
14,1,6,3,SP2,1,0,0,-0.019948640200096075,2,"6,6",1,"0,1",5,1,37,none,0,0,0,7.036,2.0,dddd,"[8.194, 1.522, 1.317, 0.512]"
15,1,6,3,SP2,1,0,0,-0.058585045635966025,2,"6,6",1,"1,1",2,1,30,none,0,0,0,7.291,2.0,dddd,"[8.194, 7.872, 1.369, 0.512]"
16,1,6,3,SP2,1,0,0,-0.061999733490405454,2,"6,6",1,"1,1",2,1,29,none,0,0,0,6.943,1.0,tt,"[7.872, 1.317]"
17,1,6,3,SP2,1,0,0,-0.058585045635966025,2,"6,6",1,"1,1",2,1,33,none,0,0,0,7.291,2.0,dddd,"[8.194, 7.872, 1.369, 0.512]"
18,1,6,3,SP2,1,0,0,-0.019948640200096075,2,"6,6",1,"1,0",5,1,34,none,0,0,0,7.036,2.0,dddd,"[8.194, 1.522, 1.317, 0.512]"
20,1,6,3,SP2,1,0,0,-0.054896310905328635,2,"6,6",1,"0,1",7,1,41,none,0,0,0,7.369,2.0,ddd,"[8.181, 1.473, 0.518]"
21,1,6,3,SP2,1,0,0,-0.03766958793993405,2,"6,6",1,"1,0",5,1,39,none,0,0,0,7.601,2.0,ddd,"[8.181, 1.273, 0.518]"
24,1,6,3,SP2,1,0,0,0.028706302450504716,2,"7,6",1,"0,1",3,1,44,none,0,0,0,7.656,1.0,dd,"[5.644, 1.91]"
25,1,6,3,SP2,1,0,0,0.04523217587580073,2,"6,7",1,"1,0",1,1,28,none,0,0,0,7.078,1.0,dd,"[5.644, 1.944]"
27,1,6,3,SP2,1,0,0,0.09912019704972534,2,"7,7",1,"0,0",4,2,27,geminal,0,0,0,8.163,1.0,t,[1.927]
28,1,6,3,SP2,1,0,0,-0.03766958793993405,2,"6,6",1,"0,1",5,1,35,none,0,0,0,7.601,2.0,ddd,"[8.181, 1.273, 0.518]"
29,1,6,3,SP2,1,0,0,-0.054896310905328635,2,"6,6",1,"1,0",7,1,36,none,0,0,0,7.369,2.0,ddd,"[8.181, 1.473, 0.518]"
2,1,8,2,SP2,0,0,0,-0.4779754532674374,1,6,1,0,1,2,6,geminal,0,0,0,,,,[]
3,1,6,3,SP2,0,0,0,0.06594775408921426,2,"6,6",1,"0,0",3,2,12,geminal,0,0,0,6.426,1.0,,[]
5,1,6,3,SP2,1,0,0,-0.011663405688589331,2,"6,6",1,"0,1",1,1,11,none,0,0,0,7.945,1.0,d,[10.127]
6,1,6,3,SP2,1,0,0,0.027390264904371606,2,"6,6",1,"1,0",1,1,10,none,0,0,0,7.034,1.0,d,[10.127]
2,2,6,4,SP3,0,0,0,0.10403723197753885,2,"6,8",2,"0,1",3,1,10,none,0,0,0,4.067,4.0,,[]
3,1,8,2,SP3,0,0,0,-0.388490605626107,1,6,1,2,2,1,7,none,0,0,0,,,,[]
4,2,6,4,SP3,0,0,0,0.10403723197753885,2,"6,8",2,"0,1",3,1,10,none,0,0,0,4.067,4.0,,[]
5,1,8,2,SP3,0,0,0,-0.388490605626107,1,6,1,2,2,1,7,none,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,-0.039763210909130584,1,6,3,0,3,2,50,geminal,0,0,0,2.336,3.0,,[]
2,1,6,3,SP2,1,0,0,-0.055032907386695244,2,"6,6",1,"0,0",8,2,41,geminal,0,0,0,7.417,1.0,dd,"[1.744, 0.55]"
4,3,6,4,SP3,0,0,0,-0.03841354420655837,1,6,3,0,2,2,51,geminal,0,0,0,2.5,3.0,,[]
10,2,6,4,SP3,1,0,0,0.02667891763890478,2,"7,6",2,"0,2",5,1,56,none,0,0,0,3.759,1.0,ddd,"[14.39, 3.25, 2.39]"
11,2,6,4,SP3,1,0,0,0.012902941719068023,2,"6,7",2,"2,0",8,1,54,none,0,0,0,2.8434999999999997,2.0,ddd,"[16.485, 6.7, 2.8200000000000003]"
13,1,6,4,SP3,0,0,0,0.0865582843554494,3,"7,6,6",1,"0,3,0",13,1,59,none,0,0,0,3.466,1.0,q,[6.73]
14,3,6,4,SP3,0,0,0,-0.04044202976202082,1,6,3,1,4,1,58,none,0,0,0,1.272,3.0,d,[6.73]
18,3,6,4,SP3,0,0,0,0.009571013226022027,1,7,3,0,3,2,52,geminal,0,0,0,2.632,3.0,,[]
19,2,6,4,SP3,0,0,0,0.04531990486201604,2,"7,6",2,"0,0",8,2,53,geminal,0,0,0,4.594,1.0,,[]
21,1,6,3,SP2,1,0,0,-0.057252362590489214,2,"6,6",1,"0,1",5,1,42,none,0,0,0,7.189,2.0,dddd,"[7.721, 1.282, 1.136, 0.543]"
22,1,6,3,SP2,1,0,0,-0.06192711778684594,2,"6,6",1,"1,1",4,1,36,none,0,0,0,7.346,2.0,tdd,"[7.7165, 1.855, 0.543]"
23,1,6,3,SP2,1,0,0,-0.062246495239795724,2,"6,6",1,"1,1",2,1,35,none,0,0,0,7.27,1.0,tt,"[7.712, 1.282]"
24,1,6,3,SP2,1,0,0,-0.06192711778684594,2,"6,6",1,"1,1",4,1,37,none,0,0,0,7.346,2.0,tdd,"[7.7165, 1.855, 0.543]"
25,1,6,3,SP2,1,0,0,-0.057252362590489214,2,"6,6",1,"1,0",5,1,39,none,0,0,0,7.189,2.0,dddd,"[7.721, 1.282, 1.136, 0.543]"
26,2,6,4,SP3,1,0,0,0.012902941719068023,2,"7,6",2,"0,2",8,1,54,none,0,0,0,2.898,1.0,ddd,"[16.555, 10.22, 3.24]"
27,2,6,4,SP3,1,0,0,0.02667891763890478,2,"6,7",2,"2,0",5,1,56,none,0,0,0,3.767,1.0,ddd,"[14.414, 3.24, 2.39]"
28,1,6,3,SP2,1,0,0,-0.04158342847209208,2,"6,6",1,"0,1",7,1,40,none,0,0,0,8.014,1.0,dd,"[8.067, 0.55]"
29,1,6,3,SP2,1,0,0,-0.057957921465926814,2,"6,6",1,"1,0",4,1,38,none,0,0,0,7.219,1.0,dd,"[8.067, 1.744]"
